id,nazwa_firmy,adres,miasto,telefon,email,strona_www,branza,ocena,liczba_opinii,godziny_otwarcia,zrodlo,data_znalezienia,data_wyslania,kanal_wyslania,link_preview,status,data_odpowiedzi,notatki
ed6b6627,Camaro Pizza,Kraków,Kraków,,,https://camaropizza.pl/,restauracja,,,Mo-Su 12:00-21:30,osm,2026-03-30,,,,new,,
cb7c98af,o!Pizza,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
57d22016,Gospoda Piaszczańska,"Cechowa 101, 30-685, Kraków",Kraków,+48 451 663 195,,https://piaszczanska.pl/,restauracja,,,"We-Th,Su 13:00-20:00; Fr-Sa 13:00-21:00",osm,2026-03-30,,,,new,,
411cfbc8,Hotel Kontrast,"Forteczna 22, 30-437, Kraków",Kraków,+48 12 262 30 51; +48 12 262 30 50,,https://www.hotel-kontrast.pl/pl/,restauracja,,,,osm,2026-03-30,,,,new,,
1c9d438c,Hotel Perła,"Zakopiańska 180B, 30-435, Kraków",Kraków,+48 509 681 204; +48 12 267 31 92,,https://www.hotelperla.com.pl/pl/,restauracja,,,,osm,2026-03-30,,,,new,,
a67fd520,Przy Rogatce,"Rakowicka 43b, 31-510, Kraków",Kraków,+48 12 411 70 42,,https://przyrogatce.pl/,restauracja,,,Mo-Fr 09:00-18:00,osm,2026-03-30,,,,new,,
f94189fa,Baba,"Cechowa 101, 30-685, Kraków",Kraków,+48 573 229 121,,https://baba-restauracja.pl/,restauracja,,,Tu-Th 14:00-20:00; Fr-Su 14:00-21:00,osm,2026-03-30,,,,new,,
5d484a05,Klub Kabaret,"Krakowska 5, 31-062, Kraków",Kraków,+48 501747418,,https://clubcabaret.pl/,restauracja,,,"Mo 00:00-01:00; Tu 18:00-24:00; We,Th 00:00-01:00,18:00-24:00; Fr 00:00-01:00,19:00-24:00; Sa 00:00-03:00,19:00-24:00; Su 00:00-03:00,18:00-24:00",osm,2026-03-30,,,,new,,
6273acc8,Skansen Smaków,"32-060, Kraków",Kraków,+48 12 357 10 06; +48 600 349 429,,https://www.skansensmakow.pl/,restauracja,,,Mo-Su 08:00-21:00,osm,2026-03-30,,,,new,,
cf0647e7,Szałas pod Sosnami,"32-060, Kraków",Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
209494aa,Gospoda na Piastowskiej,"Piastowska 22, 30-065, Kraków",Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
6d75a850,Spichlerz,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
0dff74d8,Sao Viet,"Juliusza Lea 20B, 30-052, Kraków",Kraków,+48 510 513 886,,,restauracja,,,Mo-Su 11:00-21:00,osm,2026-03-30,,,,new,,
5a3646fd,Srebrna Góra,"Księcia Józefa 120, 30-250, Kraków",Kraków,+48 124297123,,https://www.srebrnagora.net/,restauracja,,,,osm,2026-03-30,,,,new,,
c9b264b8,Strefa 16,"Chełmska 16, 30-238, Kraków",Kraków,+48 12 425 18 22,,https://www.strefa16.pl/,restauracja,,,12:00 - 20:00,osm,2026-03-30,,,,new,,
4ee0b7ee,PINO Garden,"Na Błoniach 7, 30-213, Kraków",Kraków,+48609917918,,,restauracja,,,Mo-Su 12:00-23:00,osm,2026-03-30,,,,new,,
24d38465,GMT - Georgian Wine&Art Gallery,"Bytomska 23, 30-075, Kraków",Kraków,,,,restauracja,,,"Tu-Fr 16:00-22:00; Sa,Su 12:00-22:00",osm,2026-03-30,,,,new,,
cb77ed97,Kebab u Pajdy Wroclawska,"Oboźna 1, 30-011, Kraków",Kraków,+48 577 056 172,,,restauracja,,,"Mo-Fr 12:00-22:00; Sa,Su 14:00-22:00",osm,2026-03-30,,,,new,,
e949bb21,Trzy Kaczki,"Obrońców Tobruku 29A, 30-396, Kraków",Kraków,+48 790 833 369,,https://trzykaczki.pl,restauracja,,,Su-Th 09:30-20:00; Fr-Sa 09:30-21:00,osm,2026-03-30,,,,new,,
0f3322a9,Pizzeria Paolo,"32-060, Kraków",Kraków,,,https://www.pizzapaolo.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
01d03f1a,Fanaberia,"Złocieniowa 17, 30-898, Kraków",Kraków,+48  517 478 933,,,restauracja,,,Tu-Su 12:00-22:00,osm,2026-03-30,,,,new,,
1ee49a8d,Słoneczko,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
621526f1,Tarasy Tynieckie,"Promowa 8, 30-398, Kraków",Kraków,+48 661 112 834,imprezy.tarasytynieckie@gmail.com,,restauracja,,,Mo-Su 11:00-20:00,osm,2026-03-30,,,,new,,
47f10d7a,Deluxe Hookah,"Aleja Pułkownika Władysława Beliny-Prażmowskiego 2d, 31-514, Kraków",Kraków,,,,restauracja,,,Mo-Th 13:00-01:00; Sa 13:00-03:00; Su 13:00-01:00,osm,2026-03-30,,,,new,,
fb098ccd,Franciszkówka,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
52d2df72,Magillo,"Wojciecha Lipowskiego 28, 30-898, Kraków",Kraków,,,https://magillo.pl/,restauracja,,,12:00-22:00,osm,2026-03-30,,,,new,,
0084b2f5,pizzeria pod Lasem,"32-002, Kraków",Kraków,,,http://www.pizzapodlasem.com/,restauracja,,,,osm,2026-03-30,,,,new,,
fa41ac70,Trattoria Rialto,Kraków,Kraków,+48 12 2670259,,https://www.trattoriarialto.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
838d34a6,Dworek Magnat,"Kasztanowa 35, 32-085, Modlniczka",Kraków,+48 12 378 44 44,,http://www.magnathotel.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
99966b76,Pizza Paolo,"Śląska 45, 32-080, Zabierzów",Kraków,+48 888 34 35 35,zabierzowpaolo@gmail.com,https://www.pizzapaolo.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
ac625ef5,Gospoda Obżarciuch,Kraków,Kraków,,,http://gospodaobzarciuch.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
4ee67902,Massimo Garden,"Forteczna 12D, 32-086, Węgrzce",Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
9b5acc82,Sharma Indian Restaurant,"Edwarda Dembowskiego 38, 32-020, Wieliczka",Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
aedc695c,Pizza Chata,"Borowinowa 49, Kraków",Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
00873a53,Szyb Swoszowice,"Szybisko 40, 30-698, Kraków",Kraków,+48 692 842 879,,,restauracja,,,Mo-Su 11:00-22:00,osm,2026-03-30,,,,new,,
e7948b15,"Dom Weselny ""U Niedźwiedzia""","Skotnicka 249, 30-399, Kraków",Kraków,+48 12 276 50 31,,https://www.uniedzwiedzia.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
6f607d49,Restauracja PÓŁ na PÓŁ,"Kosocicka 105a, 30-694, Kraków",Kraków,+48 888 333 007,,http://restauracjapolnapol.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
9279704d,Dobry Steak & Whisky,"Dobrego Pasterza 8, 31-416, Kraków",Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
60da55c5,Przystań Wawel,Kraków,Kraków,,,https://www.statekkrakow.com/krakow-przystan-wawel.html,restauracja,,,,osm,2026-03-30,,,,new,,
d371f334,Koral,"32-020, Kraków",Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
f27269a1,dolc&salato,Kraków,Kraków,,,,restauracja,,,Tu-Th 12:00-20:30; Fr 12:00-21:00; Sa 13:00-21:00; Su 13:00-20:30,osm,2026-03-30,,,,new,,
6f3108a6,Bufet u Tomiego,Kraków,Kraków,,,,restauracja,,,Mo-Fr 06:00-15:00,osm,2026-03-30,,,,new,,
d417e1ce,Pyassek,"Podedworze 6A, 30-686, Kraków",Kraków,+48 509 413 773,,https://pyassek.business.site/,restauracja,,,,osm,2026-03-30,,,,new,,
7ae68d94,Weź kawałek!,"Leonida Teligi 1B, Kraków",Kraków,,,,restauracja,,,Mo-Fr 11:00-19:00; Sa-Su off,osm,2026-03-30,,,,new,,
926f350f,Peron Bagry,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
2ff62201,Manufaktura,Kraków,Kraków,,,,restauracja,,,Mo-Su 12:00-21:00,osm,2026-03-30,,,,new,,
4e2f1bf0,Igła,Kraków,Kraków,+48 12 307 07 07,,,restauracja,,,,osm,2026-03-30,,,,new,,
939c09a5,Miyako Sushi,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
72aefaaf,la stazione,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
ab35980f,Kuchnia Marche,"Aleja Pokoju 67, 31-580, Kraków",Kraków,,,https://kuchniamarche.pl/,restauracja,,,,osm,2026-03-30,,,,new,,
50ea8378,Polakowski,"Aleja Pokoju 67, 31-580, Kraków",Kraków,+48 12 296 58 25,,,restauracja,,,,osm,2026-03-30,,,,new,,
896b4486,Parkowa | Food & Chill Out,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
82d0d716,Hutorok,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
19269a88,Thai Express,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
94a7f578,Kuchnia smaku,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
5cd1a3f3,Sakura Ramen & Sushi,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
abe89f25,Pino River,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
b52827ca,Olimp,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
f44dc25d,Tigon Asian Cuisine,Kraków,Kraków,,,,restauracja,,,,osm,2026-03-30,,,,new,,
ae7b8817,Elektro-Partner Kraków,"Forteczna 11, 30-437, Kraków",Kraków,+48 663 876 444,kontakt@instalacjeelektrycznekrakow.pl,https://www.instalacjeelektrycznekrakow.pl/,elektryk,,,Mo-Fr 07:00-17:00,osm,2026-03-30,,,https://elektro-partner-krakow.dev.hazelgrouse.pl,page_generated,,subdomain: elektro-partner-krakow
af5d8b50,Elektryk Kraków,Kraków,Kraków,+48 662 192 344,,https://www.elektryk-krakow.net/,elektryk,,,,osm,2026-03-30,,,https://elektryk-krakow.dev.hazelgrouse.pl,page_generated,,subdomain: elektryk-krakow
